"","Age","Gender","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
947,0.46296296296296297,1,"No","No","Yes","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Dont know","Somewhat easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
948,0.3148148148148148,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Dont know","Yes","Dont know","Very difficult","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
949,0.4074074074074074,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","Yes","Yes","Dont know","Dont know","Yes","Very easy","Maybe","No","Some of them","Some of them","No","No","Dont know","No"
950,0.2962962962962962,1,"No","No","Yes","Rarely","26-100","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
951,0.1111111111111111,1,"No","Yes","Yes","Often","26-100","No","No","Dont know","Yes","No","No","No","Somewhat easy","Yes","Maybe","Some of them","Yes","No","Maybe","No","Yes"
952,0.7962962962962963,1,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Dont know","Very difficult","Yes","Maybe","Some of them","Yes","No","Maybe","No","Yes"
953,0.3333333333333333,0,"No","Yes","Yes","Rarely","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Yes","Maybe","Some of them","No","No","No","Dont know","No"
954,0.3703703703703704,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Yes","Dont know","Maybe","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
955,0.27777777777777773,1,"No","Yes","Yes","Often","26-100","No","Yes","Dont know","Not sure","Yes","No","Yes","Somewhat easy","No","No","Some of them","Yes","Yes","Yes","Yes","No"
956,0.22222222222222227,1,"No","Yes","No","Never","More than 1000","No","No","Dont know","No","No","Dont know","Dont know","Dont know","Yes","Maybe","No","No","No","No","No","No"
957,0.2962962962962962,1,"Yes","Yes","Yes","Rarely","1-5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Some of them","No","Maybe","Yes","No"
958,0.14814814814814814,1,"No","No","Yes","Rarely","More than 1000","No","Yes","Yes","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Some of them","No","Maybe","No","No"
959,0.27777777777777773,1,"No","No","No","Did not answer","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
960,0.25925925925925924,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","No","Dont know","Very easy","No","No","No","Yes","No","Maybe","No","No"
961,0.1296296296296296,1,"Yes","No","No","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Yes","Yes","Yes","No"
962,0.3148148148148148,1,"Yes","No","Yes","Sometimes","26-100","Yes","No","Dont know","No","No","No","Dont know","Somewhat difficult","Yes","Maybe","Yes","No","No","Maybe","Dont know","No"
963,0.1111111111111111,1,"Yes","Yes","No","Often","1-5","Yes","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","No"
964,0.6851851851851851,1,"No","No","Yes","Often","More than 1000","No","No","Yes","Yes","Yes","Yes","Dont know","Somewhat easy","Yes","Maybe","No","Some of them","No","Maybe","No","Yes"
965,0.27777777777777773,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","No","No","Very difficult","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
966,0.14814814814814814,0,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Dont know","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
967,0.1296296296296296,1,"No","No","No","Never","6-25","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Very easy","No","No","Yes","Yes","No","No","Dont know","No"
968,0.49999999999999994,1,"No","Yes","No","Rarely","100-500","No","No","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
969,0.27777777777777773,0,"Yes","No","Yes","Sometimes","1-5","Yes","Yes","No","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Dont know","No"
970,0.46296296296296297,1,"No","No","No","Sometimes","More than 1000","Yes","Yes","No","Not sure","No","No","Dont know","Very difficult","Yes","Maybe","No","No","No","Maybe","No","Yes"
971,0.22222222222222227,1,"Yes","No","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","No","Very difficult","Yes","Yes","No","No","No","No","Yes","Yes"
972,0.4074074074074074,1,"No","Yes","Yes","Rarely","6-25","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","No","No","Yes","Yes","No","Maybe","Dont know","No"
973,0.574074074074074,1,"No","Yes","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Dont know","No","No","Yes","Yes","No","No","Yes","No"
974,0.20370370370370366,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Dont know","No"
975,0.14814814814814814,1,"No","No","No","Did not answer","500-1000","No","Yes","Dont know","No","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Some of them","Maybe","Maybe","Dont know","No"
976,0.3703703703703704,1,"No","No","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","Yes"
977,0.16666666666666669,1,"No","Yes","No","Did not answer","500-1000","No","No","Yes","Yes","Dont know","No","Yes","Somewhat easy","Maybe","Maybe","No","Some of them","No","Maybe","Dont know","Yes"
978,0.14814814814814814,1,"No","No","No","Never","6-25","No","Yes","Yes","No","No","No","No","Somewhat easy","Maybe","No","No","No","No","No","Dont know","No"
979,0.18518518518518517,1,"No","Yes","Yes","Often","26-100","No","Yes","No","No","No","No","Dont know","Somewhat easy","Maybe","Maybe","Yes","Yes","No","No","No","No"
980,0.4074074074074074,1,"No","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Yes","No","Maybe","No","No"
981,0.3518518518518518,0,"Yes","Yes","Yes","Rarely","1-5","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","Yes","Maybe","Some of them","Some of them","Maybe","Maybe","Dont know","Yes"
982,0.2962962962962962,0,"No","Yes","Yes","Often","26-100","Yes","No","Yes","Yes","No","Yes","No","Somewhat easy","Yes","Yes","Some of them","No","No","No","Dont know","No"
983,0.18518518518518517,1,"No","Yes","Yes","Often","100-500","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Yes","Dont know","No"
984,0.16666666666666669,1,"No","No","No","Never","26-100","No","Yes","Yes","Not sure","Yes","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
985,0.20370370370370366,1,"No","No","Yes","Sometimes","6-25","Yes","Yes","No","No","No","No","Dont know","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
986,0.3888888888888889,0,"No","Yes","No","Rarely","500-1000","Yes","Yes","Dont know","Not sure","No","No","Dont know","Somewhat difficult","Yes","Yes","No","No","No","No","No","Yes"
987,0.18518518518518517,1,"No","No","No","Often","6-25","No","Yes","No","No","No","No","No","Somewhat difficult","Yes","No","No","No","No","Yes","Yes","No"
988,0.09259259259259262,1,"No","Yes","No","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","No","No","No","No","No","Maybe","Dont know","No"
989,0.25925925925925924,2,"Yes","Yes","Yes","Often","1-5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
990,0.3703703703703704,1,"No","No","No","Did not answer","1-5","Yes","Yes","No","No","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","No","No","Dont know","No"
991,0.018518518518518545,1,"No","No","No","Did not answer","6-25","No","Yes","Yes","No","No","Yes","Dont know","Very easy","No","No","Yes","Yes","No","No","Yes","No"
992,0.22222222222222227,0,"No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Dont know","Yes","Very easy","No","No","Some of them","No","No","No","Yes","No"
993,0.18518518518518517,1,"Yes","No","No","Did not answer","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","Maybe","Maybe","No","No","No","No","Yes","No"
994,0.037037037037037035,1,"No","No","Yes","Sometimes","26-100","No","Yes","Dont know","No","No","No","Dont know","Dont know","Yes","No","No","No","No","Maybe","Yes","No"
995,0.3148148148148148,1,"Yes","No","No","Sometimes","1-5","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Somewhat easy","No","No","Some of them","Yes","No","No","Dont know","No"
996,0.3888888888888889,1,"No","No","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","No","No","Dont know","No"
997,0.24074074074074076,0,"No","Yes","No","Never","More than 1000","No","No","Yes","Not sure","No","Dont know","Dont know","Dont know","Yes","Yes","No","No","No","No","Dont know","No"
998,0.25925925925925924,1,"No","No","No","Rarely","500-1000","No","Yes","No","No","No","No","Dont know","Dont know","Yes","No","No","No","No","No","Dont know","No"
999,0.16666666666666669,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Dont know","No","No","No","No","No","No","Dont know","No"
1000,0.1296296296296296,1,"No","Yes","Yes","Often","6-25","Yes","Yes","Yes","Yes","No","Dont know","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Dont know","No"
1001,0.44444444444444436,1,"No","Yes","Yes","Sometimes","6-25","Yes","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
1002,0.2962962962962962,1,"No","Yes","Yes","Often","100-500","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Dont know","No"
1003,0.14814814814814814,0,"No","No","Yes","Sometimes","26-100","Yes","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","Maybe","Maybe","Dont know","Yes"
1004,0.3148148148148148,1,"No","Yes","Yes","Sometimes","1-5","No","Yes","No","Yes","No","No","Yes","Very easy","Yes","Yes","Some of them","Some of them","No","Maybe","Yes","Yes"
1005,0.2962962962962962,1,"No","No","No","Never","500-1000","No","Yes","Dont know","No","No","Dont know","Dont know","Very easy","Maybe","No","Yes","Yes","No","No","Yes","No"
1006,0.3703703703703704,1,"No","Yes","Yes","Sometimes","100-500","Yes","No","Yes","Yes","No","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Dont know","No"
1007,0.2962962962962962,1,"No","No","No","Sometimes","100-500","No","Yes","Dont know","No","No","No","Dont know","Dont know","Yes","No","Some of them","No","No","Maybe","Dont know","No"
1008,0.3888888888888889,1,"No","Yes","Yes","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
1009,0.48148148148148145,0,"No","No","No","Did not answer","100-500","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Yes","No","No","No","No","No","Dont know","No"
1010,0.4074074074074074,1,"No","No","No","Did not answer","More than 1000","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","Maybe","No","No","Yes","No","No","Dont know","No"
1011,0.27777777777777773,0,"Yes","No","No","Never","1-5","Yes","Yes","No","Yes","Dont know","Dont know","Yes","Somewhat easy","Maybe","No","No","Some of them","No","No","Yes","No"
1012,0.1111111111111111,0,"No","Yes","No","Sometimes","More than 1000","No","No","Yes","Yes","No","Dont know","Dont know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","No","No","Yes"
1013,0.3703703703703704,0,"No","Yes","No","Sometimes","26-100","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
1014,0.24074074074074076,1,"No","No","No","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Yes","Yes","Dont know","Yes","Maybe","Some of them","Some of them","No","Maybe","Yes","No"
1015,0.09259259259259262,1,"No","No","No","Did not answer","100-500","No","Yes","Dont know","Not sure","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","Maybe","Yes","Dont know","No"
1016,0.14814814814814814,0,"No","No","No","Did not answer","6-25","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
1017,0.5185185185185186,2,"No","No","Yes","Often","More than 1000","No","No","Yes","Yes","Yes","Yes","Dont know","Dont know","Yes","No","Some of them","Some of them","No","No","No","Yes"
1018,0.22222222222222227,1,"No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","No","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
1019,0.1296296296296296,1,"No","No","No","Rarely","26-100","Yes","Yes","Dont know","No","No","No","Dont know","Somewhat easy","Yes","No","Some of them","Some of them","No","Yes","Dont know","Yes"
1020,0.018518518518518545,1,"No","No","No","Never","26-100","Yes","Yes","Dont know","No","No","No","Dont know","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","No","No"
1021,0.22222222222222227,0,"No","Yes","Yes","Sometimes","500-1000","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","No","Yes"
1022,0.25925925925925924,1,"No","No","No","Never","6-25","No","Yes","Yes","Yes","Yes","Yes","Dont know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","No"
1023,0.25925925925925924,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","Maybe","No","No","No","Maybe","Dont know","No"
1024,0.3518518518518518,1,"No","Yes","No","Sometimes","26-100","Yes","Yes","Dont know","No","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
1025,0.44444444444444436,1,"No","Yes","Yes","Sometimes","6-25","Yes","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
1026,0.1296296296296296,0,"No","No","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Dont know","Dont know","Maybe","No","Some of them","Yes","Maybe","No","Yes","No"
1027,0.018518518518518545,1,"No","No","No","Sometimes","1-5","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
1028,0.4074074074074074,0,"No","Yes","No","Never","100-500","Yes","Yes","Yes","Yes","Yes","No","Dont know","Dont know","Yes","Yes","No","No","No","No","Dont know","No"
1029,0.2962962962962962,1,"No","No","No","Did not answer","More than 1000","No","No","Yes","Not sure","Yes","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Yes","No","No","Dont know","No"
1030,0.14814814814814814,1,"No","Yes","No","Did not answer","6-25","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","No","No","Some of them","Yes","No","No","Yes","No"
1031,0.24074074074074076,1,"No","Yes","Yes","Rarely","6-25","No","Yes","Dont know","Not sure","Dont know","Dont know","Yes","Dont know","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
1032,0.4074074074074074,1,"No","Yes","No","Sometimes","More than 1000","Yes","No","Yes","Not sure","Yes","Dont know","Dont know","Dont know","Yes","Maybe","Some of them","Some of them","No","Maybe","No","No"
1033,0.24074074074074076,0,"No","Yes","Yes","Often","26-100","No","Yes","No","No","No","No","No","Very difficult","Yes","No","No","No","No","Yes","No","Yes"
1034,0.3333333333333333,1,"No","No","No","Never","100-500","No","No","Dont know","No","No","Dont know","Dont know","Dont know","Yes","Maybe","No","No","No","Maybe","Dont know","Yes"
1035,0.3148148148148148,1,"No","Yes","No","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Dont know","Dont know","Maybe","No","No","Some of them","No","No","Dont know","No"
1036,0.14814814814814814,1,"No","Yes","Yes","Sometimes","26-100","Yes","Yes","No","No","No","No","Yes","Dont know","No","No","Yes","Yes","No","Maybe","Yes","No"
1037,0.48148148148148145,1,"No","No","No","Did not answer","More than 1000","Yes","No","Dont know","No","Dont know","Dont know","Yes","Dont know","Yes","No","Some of them","No","No","No","No","No"
1038,0.2962962962962962,0,"No","No","No","Sometimes","1-5","No","Yes","No","Not sure","No","No","Dont know","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
1039,0.3148148148148148,1,"No","No","No","Did not answer","6-25","Yes","Yes","No","No","No","No","Dont know","Dont know","No","No","No","No","No","No","Dont know","No"
1040,0.18518518518518517,0,"No","Yes","Yes","Sometimes","26-100","Yes","Yes","Dont know","No","No","No","Dont know","Somewhat easy","Yes","No","Some of them","Some of them","No","Maybe","No","No"
1041,0.27777777777777773,1,"No","No","No","Did not answer","6-25","Yes","Yes","Yes","No","Dont know","Yes","Yes","Dont know","No","No","Some of them","Yes","No","No","Yes","No"
1042,0.4074074074074074,1,"No","Yes","Yes","Sometimes","More than 1000","Yes","Yes","Yes","Yes","No","Yes","Dont know","Dont know","Yes","No","No","No","No","Maybe","Dont know","No"
1043,0.14814814814814814,1,"No","No","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Yes","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
1044,0.20370370370370366,0,"No","No","Yes","Often","More than 1000","No","No","Yes","Yes","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Yes","No","Yes"
1045,0.14814814814814814,0,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Not sure","No","No","Yes","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
1046,0.27777777777777773,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","Not sure","No","No","Dont know","Somewhat easy","No","No","Some of them","Yes","No","No","Dont know","No"
1047,0.18518518518518517,1,"No","Yes","No","Sometimes","100-500","No","Yes","No","No","No","No","Dont know","Somewhat easy","No","No","Some of them","Some of them","No","No","Dont know","Yes"
1048,0.4259259259259259,1,"Yes","No","Yes","Often","1-5","Yes","No","No","Yes","Yes","Yes","Yes","Very difficult","No","No","Some of them","Some of them","No","No","Yes","Yes"
1049,0.3888888888888889,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","Yes","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","Yes"
1050,0.14814814814814814,0,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","No","No","Dont know","Dont know","No","No","Some of them","Yes","No","Maybe","No","Yes"
1051,0.09259259259259262,0,"No","Yes","No","Sometimes","26-100","No","No","No","No","No","No","Dont know","Somewhat difficult","Yes","No","No","Some of them","No","Maybe","No","No"
1052,0.3148148148148148,1,"No","Yes","Yes","Often","More than 1000","No","Yes","Dont know","Not sure","No","No","Yes","Very easy","No","No","Some of them","Some of them","No","Maybe","No","No"
1053,0.3333333333333333,1,"No","No","No","Never","1-5","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Very easy","No","No","Some of them","Some of them","No","No","Dont know","No"
1054,0.44444444444444436,1,"No","No","No","Rarely","More than 1000","No","No","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","No","No"
1055,0.3888888888888889,1,"No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","Dont know","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
1056,0.16666666666666669,1,"No","No","No","Never","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
1057,0.27777777777777773,1,"Yes","No","No","Never","6-25","Yes","Yes","Dont know","No","No","No","No","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
1058,0.24074074074074076,1,"No","Yes","Yes","Often","More than 1000","No","Yes","Yes","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
1059,0.18518518518518517,0,"No","No","Yes","Rarely","6-25","No","Yes","Yes","Yes","Dont know","Yes","Yes","Very easy","No","No","Some of them","Some of them","No","Yes","Dont know","No"
1060,0.20370370370370366,0,"No","No","Yes","Often","More than 1000","Yes","No","Yes","No","No","No","Dont know","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Dont know","No"
1061,0.16666666666666669,1,"No","No","Yes","Sometimes","100-500","No","Yes","Dont know","Not sure","No","No","Yes","Very difficult","Maybe","No","Some of them","No","No","Maybe","No","No"
1062,0.48148148148148145,1,"Yes","No","No","Never","1-5","Yes","Yes","Dont know","No","No","No","Yes","Somewhat difficult","No","No","No","No","No","No","Dont know","No"
1063,0.1296296296296296,1,"No","No","Yes","Often","6-25","Yes","Yes","Dont know","No","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
1064,0.1111111111111111,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Dont know","Somewhat easy","Maybe","No","Yes","Yes","No","No","Dont know","No"
1065,0.1296296296296296,1,"No","Yes","Yes","Often","6-25","No","No","Dont know","No","No","No","Yes","Dont know","No","No","Some of them","Yes","No","Maybe","No","Yes"
1066,0.2962962962962962,1,"No","No","No","Never","6-25","Yes","Yes","Yes","Not sure","Dont know","Dont know","Dont know","Somewhat easy","Maybe","Maybe","No","Some of them","No","Maybe","Dont know","No"
1067,0.14814814814814814,1,"No","No","No","Never","More than 1000","No","No","Yes","Yes","No","Dont know","Dont know","Somewhat difficult","Maybe","No","No","Yes","No","No","Dont know","No"
1068,0.5555555555555556,1,"No","No","No","Never","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Dont know","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
1069,0.2962962962962962,1,"No","No","No","Did not answer","26-100","Yes","Yes","No","No","No","No","Dont know","Very difficult","Yes","Maybe","Some of them","No","No","Maybe","No","No"
1070,0.3888888888888889,0,"No","No","Yes","Sometimes","6-25","Yes","Yes","No","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
1071,0.46296296296296297,1,"No","No","No","Sometimes","More than 1000","Yes","Yes","Yes","Not sure","No","Yes","Dont know","Dont know","Maybe","No","No","No","No","No","Dont know","No"
1072,0.4259259259259259,1,"No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Dont know","Dont know","Maybe","Maybe","Some of them","No","No","No","Yes","Yes"
1073,0.1296296296296296,1,"No","No","No","Never","More than 1000","No","No","Dont know","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
1074,0.24074074074074076,1,"No","No","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","No","No"
1075,0.4074074074074074,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Dont know","Yes","Yes","No","No","No","Maybe","No","Yes"
1076,0.46296296296296297,1,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Not sure","No","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Dont know","No"
1077,0.16666666666666669,0,"No","Yes","Yes","Often","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Maybe","No","Yes","Some of them","No","Maybe","No","Yes"
1078,0.3518518518518518,0,"No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","Dont know","Dont know","Dont know","Yes","Maybe","No","No","No","Maybe","Dont know","No"
1079,0.25925925925925924,1,"Yes","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Yes","Very difficult","Maybe","No","Some of them","Yes","No","Maybe","No","No"
1080,0.1296296296296296,1,"No","Yes","Yes","Often","1-5","No","Yes","No","Yes","No","No","Yes","Very easy","Maybe","No","Yes","Yes","No","Maybe","No","No"
1081,0.20370370370370366,1,"No","Yes","Yes","Often","1-5","No","Yes","Dont know","Not sure","Dont know","Yes","Dont know","Very difficult","No","Maybe","Yes","Yes","Maybe","No","Yes","No"
1082,0.22222222222222227,0,"No","Yes","Yes","Often","More than 1000","No","No","Yes","No","No","No","Dont know","Somewhat difficult","Yes","No","No","No","No","Maybe","No","No"
1083,0.2962962962962962,0,"No","Yes","Yes","Often","26-100","No","No","Dont know","No","Yes","Dont know","Dont know","Somewhat easy","No","No","Some of them","Some of them","No","No","Yes","No"
1084,0.25925925925925924,1,"No","Yes","Yes","Sometimes","1-5","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
1085,0.3518518518518518,1,"No","No","No","Did not answer","6-25","No","Yes","Dont know","No","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
1086,0.4259259259259259,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Dont know","No","No","No","Dont know","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
1087,0.3703703703703704,1,"No","Yes","No","Never","More than 1000","No","No","Yes","Not sure","Yes","Yes","Dont know","Dont know","Yes","Maybe","Some of them","No","No","No","No","No"
1088,0.25925925925925924,1,"No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Dont know","Yes","Dont know","No","No","Some of them","Yes","No","Maybe","Dont know","No"
1089,0.18518518518518517,0,"No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
1090,0.25925925925925924,1,"Yes","No","No","Never","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
1091,0.46296296296296297,1,"No","Yes","No","Never","100-500","No","No","Yes","Yes","No","Dont know","Dont know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
1092,0.25925925925925924,1,"No","Yes","Yes","Often","100-500","No","Yes","No","Yes","No","No","Dont know","Very difficult","Yes","No","Yes","Yes","No","Yes","No","No"
1093,0.1296296296296296,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Dont know","Yes","Dont know","Yes","No","No","No","No","No","Yes","No"
1094,0.3518518518518518,1,"No","No","Yes","Sometimes","100-500","No","Yes","Yes","No","No","Yes","Yes","Very easy","No","No","No","Yes","No","No","Yes","No"
1095,0.3333333333333333,1,"Yes","No","Yes","Sometimes","1-5","No","No","No","Yes","No","No","No","Very difficult","No","No","No","No","No","No","No","Yes"
1096,0.1111111111111111,1,"No","Yes","Yes","Rarely","6-25","Yes","Yes","Dont know","No","No","No","Dont know","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
1097,0.4074074074074074,1,"No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Dont know","Dont know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","Yes"
1098,0.20370370370370366,1,"No","No","No","Did not answer","More than 1000","No","No","Dont know","Not sure","Yes","Dont know","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
1099,0.46296296296296297,1,"No","No","No","Never","500-1000","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","Yes","Some of them","No","No","Yes","No"
